,Order ID,Order Date,Ship Date,Customer Name,Country,City,State,Category,Product Name,Sales,Quantity,Profit
1586,CA-2014-107125,28-11-2014,03-12-2014,Bill Donatelli,USA,Los Angeles,California,Binders,Premium Transparent Presentation Covers by GBC,117.49,7.0,41.12
1587,CA-2014-107125,28-11-2014,03-12-2014,Bill Donatelli,USA,Los Angeles,California,Furnishings,Eldon 200 Class Desk Accessories,18.84,3.0,6.03
1588,CA-2014-117926,09-12-2014,13-12-2014,Alan Schoenberger,USA,San Francisco,California,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,69.48,1.0,20.84
1589,CA-2011-160262,09-06-2011,13-06-2011,Thomas Seio,USA,North Las Vegas,Nevada,Art,DIXON Oriole Pencils,18.06,7.0,4.7
1590,CA-2011-160262,09-06-2011,13-06-2011,Thomas Seio,USA,North Las Vegas,Nevada,Paper,Xerox 1909,79.14,3.0,36.4
1591,CA-2011-160262,09-06-2011,13-06-2011,Thomas Seio,USA,North Las Vegas,Nevada,Furnishings,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",37.4,2.0,14.21
1592,CA-2013-166226,19-11-2013,23-11-2013,Tracy Collins,USA,Los Angeles,California,Phones,Grandstream GXP2100 Mainstream Business Phone,61.19,1.0,6.12
1593,CA-2013-166226,19-11-2013,23-11-2013,Tracy Collins,USA,Los Angeles,California,Appliances,Fellowes Command Center 5-outlet power strip,67.84,1.0,18.32
1594,CA-2011-156587,07-03-2011,08-03-2011,Aaron Bergman,USA,Seattle,Washington,Chairs,"Global Push Button Manager's Chair, Indigo",48.71,1.0,5.48
1595,CA-2011-156587,07-03-2011,08-03-2011,Aaron Bergman,USA,Seattle,Washington,Art,Newell 330,17.94,3.0,4.66
1596,CA-2011-156587,07-03-2011,08-03-2011,Aaron Bergman,USA,Seattle,Washington,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",242.94,3.0,4.86
1597,CA-2013-164896,08-11-2013,13-11-2013,Penelope Sewall,USA,Oceanside,California,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",12.9,2.0,6.32
1598,CA-2011-160066,16-11-2011,22-11-2011,Adam Hart,USA,Huntington Beach,California,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,5.22,2.0,2.4
1599,CA-2013-109925,07-11-2013,11-11-2013,Irene Maddox,USA,San Diego,California,Storage,Eldon Portable Mobile Manager,84.84,3.0,22.91
1600,CA-2013-149279,25-04-2013,29-04-2013,Craig Leslie,USA,Colorado Springs,Colorado,Paper,Xerox 226,15.55,3.0,5.44
1601,CA-2013-149279,25-04-2013,29-04-2013,Craig Leslie,USA,Colorado Springs,Colorado,Chairs,SAFCO Arco Folding Chair,1325.76,6.0,149.15
1602,CA-2013-149279,25-04-2013,29-04-2013,Craig Leslie,USA,Colorado Springs,Colorado,Binders,Wilson Jones Impact Binders,3.11,2.0,-2.18
1603,CA-2014-107321,01-09-2014,05-09-2014,Arthur Wiediger,USA,San Francisco,California,Binders,Acco Suede Grain Vinyl Round Ring Binder,6.67,3.0,2.17
1604,CA-2014-107321,01-09-2014,05-09-2014,Arthur Wiediger,USA,San Francisco,California,Phones,Aastra 6757i CT Wireless VoIP phone,689.41,4.0,77.56
1605,CA-2013-129238,31-01-2013,04-02-2013,Sample Company A,USA,Los Angeles,California,Phones,AT&T 1080 Phone,109.59,1.0,8.22
1606,CA-2013-129238,31-01-2013,04-02-2013,Sample Company A,USA,Los Angeles,California,Paper,Staples,56.7,5.0,27.78
1607,CA-2014-159688,08-05-2014,13-05-2014,Adam Bellavance,USA,Los Angeles,California,Accessories,Logitech G600 MMO Gaming Mouse,79.99,1.0,28.8
1608,CA-2013-155033,08-10-2013,13-10-2013,Cindy Chapman,USA,Los Angeles,California,Paper,Astroparche Fine Business Paper,10.56,2.0,5.07
1609,US-2014-139647,12-05-2014,14-05-2014,Todd Sumrall,USA,Phoenix,Arizona,Bookcases,Bestar Classic Bookcase,209.98,7.0,-356.96
1610,CA-2011-127558,15-11-2011,18-11-2011,Shahid Shariari,USA,Los Angeles,California,Furnishings,Eldon 100 Class Desk Accessories,10.11,3.0,3.24
1611,CA-2011-127558,15-11-2011,18-11-2011,Shahid Shariari,USA,Los Angeles,California,Accessories,Logitech P710e Mobile Speakerphone,772.47,3.0,146.77
1612,CA-2011-127558,15-11-2011,18-11-2011,Shahid Shariari,USA,Los Angeles,California,Supplies,Acme Box Cutter Scissors,20.46,2.0,5.32
1613,CA-2013-133795,19-12-2013,25-12-2013,Jeremy Ellison,USA,San Diego,California,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,72.64,2.0,21.79
1614,CA-2013-133795,19-12-2013,25-12-2013,Jeremy Ellison,USA,San Diego,California,Accessories,Logitech P710e Mobile Speakerphone,772.47,3.0,146.77
1615,CA-2013-133795,19-12-2013,25-12-2013,Jeremy Ellison,USA,San Diego,California,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92,4.0,11.18
1616,CA-2014-139304,30-01-2014,03-02-2014,Vivek Gonzalez,USA,San Francisco,California,Art,Newell 339,8.34,3.0,2.17
1617,CA-2014-139304,30-01-2014,03-02-2014,Vivek Gonzalez,USA,San Francisco,California,Supplies,Acme Office Executive Series Stainless Steel Trimmers,8.57,1.0,2.23
1618,CA-2014-139304,30-01-2014,03-02-2014,Vivek Gonzalez,USA,San Francisco,California,Binders,Clear Mylar Reinforcing Strips,119.62,8.0,40.37
1619,CA-2011-169803,06-04-2011,12-04-2011,Scott Cohen,USA,Seattle,Washington,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",653.55,3.0,111.1
1620,CA-2011-169803,06-04-2011,12-04-2011,Scott Cohen,USA,Seattle,Washington,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,33.9,2.0,2.03
1621,CA-2013-158694,11-11-2013,14-11-2013,Arianne Irving,USA,Los Angeles,California,Paper,Embossed Ink Jet Note Cards,67.71,3.0,32.5
1622,CA-2013-158694,11-11-2013,14-11-2013,Arianne Irving,USA,Los Angeles,California,Appliances,Belkin F9S820V06 8 Outlet Surge,129.92,4.0,38.98
1623,CA-2013-158694,11-11-2013,14-11-2013,Arianne Irving,USA,Los Angeles,California,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",467.46,9.0,191.66
1624,CA-2013-158694,11-11-2013,14-11-2013,Arianne Irving,USA,Los Angeles,California,Paper,Xerox 1933,61.4,5.0,28.86
1625,CA-2013-158694,11-11-2013,14-11-2013,Arianne Irving,USA,Los Angeles,California,Storage,Standard Rollaway File with Lock,720.76,4.0,187.4
1626,CA-2013-158694,11-11-2013,14-11-2013,Arianne Irving,USA,Los Angeles,California,Binders,Peel & Stick Add-On Corner Pockets,5.18,3.0,1.81
1627,CA-2013-158694,11-11-2013,14-11-2013,Arianne Irving,USA,Los Angeles,California,Art,Newell 338,14.7,5.0,3.97
1628,CA-2012-150511,18-09-2012,24-09-2012,Adam Bellavance,USA,Des Moines,Washington,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,2.0,8.71
1629,CA-2012-162166,08-09-2012,11-09-2012,Neoma Murray,USA,Moreno Valley,California,Paper,Xerox 1928,26.4,5.0,11.88
1630,CA-2012-162166,08-09-2012,11-09-2012,Neoma Murray,USA,Moreno Valley,California,Storage,Eldon Shelf Savers Cubes and Bins,41.88,6.0,0.84
1631,CA-2014-160934,16-01-2014,20-01-2014,Tonja Turnell,USA,Los Angeles,California,Art,Newell 347,21.4,5.0,6.21
1632,CA-2012-145485,05-11-2012,05-11-2012,Justin MacKendrick,USA,San Francisco,California,Storage,Hanging Personal Folder File,62.8,4.0,15.7
1633,CA-2014-151071,26-04-2014,30-04-2014,Mick Brown,USA,Los Angeles,California,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.9,2.0,4.52
1634,US-2014-133312,26-11-2014,30-11-2014,Bradley Drucker,USA,San Francisco,California,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",359.5,3.0,-29.61
1635,US-2014-133312,26-11-2014,30-11-2014,Bradley Drucker,USA,San Francisco,California,Storage,Sterilite Officeware Hinged File Box,10.48,1.0,2.83
1636,CA-2014-132738,05-08-2014,08-08-2014,Harry Marie,USA,Loveland,Colorado,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),7.97,2.0,2.89
1637,CA-2014-132738,05-08-2014,08-08-2014,Harry Marie,USA,Loveland,Colorado,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",8.78,1.0,3.18
1638,CA-2014-156720,31-12-2014,04-01-2015,Jill Matthias,USA,Loveland,Colorado,Fasteners,Bagged Rubber Bands,3.02,3.0,-0.6
1639,CA-2012-141936,07-08-2012,12-08-2012,Parhena Norris,USA,Bakersfield,California,Binders,Cardinal Hold-It CD Pocket,19.15,3.0,6.46
1640,CA-2013-150658,18-11-2013,23-11-2013,Maribeth Schnelling,USA,Carlsbad,New Mexico,Binders,Avery Non-Stick Binders,10.78,3.0,3.37
1641,CA-2014-146626,30-12-2014,06-01-2015,Ben Peterman,USA,Anaheim,California,Furnishings,Nu-Dell Executive Frame,101.12,8.0,37.41
1642,CA-2013-151323,24-10-2013,29-10-2013,Alejandro Ballentine,USA,Seattle,Washington,Fasteners,Advantus SlideClip Paper Clips,17.05,5.0,8.18
1643,CA-2012-146696,14-12-2012,19-12-2012,Rick Duston,USA,San Diego,California,Binders,Wilson Jones Standard D-Ring Binders,8.1,2.0,2.73
1644,CA-2012-154886,08-11-2012,12-11-2012,Shaun Weien,USA,San Francisco,California,Accessories,Microsoft Arc Touch Mouse,119.9,2.0,43.16
1645,CA-2014-161333,03-02-2014,08-02-2014,John Lee,USA,Los Angeles,California,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",86.26,2.0,29.33
1646,CA-2014-161333,03-02-2014,08-02-2014,John Lee,USA,Los Angeles,California,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",139.04,4.0,38.93
1647,CA-2014-161333,03-02-2014,08-02-2014,John Lee,USA,Los Angeles,California,Appliances,Harmony HEPA Quiet Air Purifiers,46.8,4.0,16.38
1648,CA-2014-128734,25-12-2014,01-01-2015,James Lanier,USA,Chandler,Arizona,Furnishings,Acrylic Self-Standing Desk Frames,8.54,4.0,1.92
1649,CA-2014-128734,25-12-2014,01-01-2015,James Lanier,USA,Chandler,Arizona,Chairs,Global Leather Executive Chair,842.38,3.0,105.3
1650,CA-2014-125101,07-03-2014,11-03-2014,Sally Hughsby,USA,San Francisco,California,Storage,"File Shuttle II and Handi-File, Black",67.78,2.0,16.95
1651,CA-2014-169929,26-09-2014,29-09-2014,Luke Schmidt,USA,Helena,Montana,Storage,Iris Project Case,39.9,5.0,10.37
1652,CA-2012-156146,26-10-2012,30-10-2012,Andrew Gjertsen,USA,Peoria,Arizona,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,105.58,2.0,9.24
1653,CA-2012-156146,26-10-2012,30-10-2012,Andrew Gjertsen,USA,Peoria,Arizona,Phones,Plantronics MX500i Earset,68.72,2.0,-14.6
1654,CA-2011-111192,30-07-2011,05-08-2011,Tom Stivers,USA,Seattle,Washington,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",1367.84,8.0,259.89
1655,CA-2012-161627,06-07-2012,11-07-2012,Sarah Jordon,USA,Pasadena,California,Chairs,Novimex Turbo Task Chair,170.35,3.0,-17.04
1656,CA-2012-107741,08-03-2012,10-03-2012,Fred Chung,USA,Pueblo,Colorado,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",3.41,1.0,0.89
1657,CA-2013-148908,06-11-2013,09-11-2013,Joseph Holt,USA,San Francisco,California,Binders,GBC Twin Loop Wire Binding Elements,53.25,2.0,19.97
1658,US-2012-120502,13-04-2012,19-04-2012,Bill Tyler,USA,Los Angeles,California,Furnishings,Flat Face Poster Frame,37.68,2.0,15.83
1659,US-2012-120502,13-04-2012,19-04-2012,Bill Tyler,USA,Los Angeles,California,Phones,Aastra 57i VoIP phone,258.58,2.0,19.39
1660,US-2012-120502,13-04-2012,19-04-2012,Bill Tyler,USA,Los Angeles,California,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,75.84,2.0,29.58
1661,US-2014-141943,06-05-2014,10-05-2014,Darren Koutras,USA,San Francisco,California,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",23.16,2.0,11.58
1662,CA-2011-159709,10-05-2011,15-05-2011,Arianne Irving,USA,Kent,Washington,Envelopes,"Strathmore #10 Envelopes, Ultimate White",158.13,3.0,77.48
1663,CA-2011-159709,10-05-2011,15-05-2011,Arianne Irving,USA,Kent,Washington,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,5.0,4.36
1664,CA-2012-142454,15-08-2012,19-08-2012,Richard Eichhorn,USA,Oakland,California,Furnishings,Tensor Computer Mounted Lamp,104.23,7.0,28.14
1665,CA-2012-142454,15-08-2012,19-08-2012,Richard Eichhorn,USA,Oakland,California,Storage,Mobile Personal File Cube,70.26,3.0,18.97
1666,CA-2013-145898,27-09-2013,27-09-2013,Chuck Magee,USA,Redlands,California,Storage,Advantus Rolling Storage Box,51.45,3.0,13.89
1667,CA-2013-145898,27-09-2013,27-09-2013,Chuck Magee,USA,Redlands,California,Labels,Avery 494,7.83,3.0,3.6
1668,CA-2013-145898,27-09-2013,27-09-2013,Chuck Magee,USA,Redlands,California,Art,SANFORD Major Accent Highlighters,35.4,5.0,13.45
1669,CA-2013-145898,27-09-2013,27-09-2013,Chuck Magee,USA,Redlands,California,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),29.9,5.0,13.46
1670,CA-2014-134635,16-04-2014,18-04-2014,Noel Staavos,USA,Los Angeles,California,Paper,Xerox 1883,79.14,3.0,36.4
1671,US-2014-109582,13-09-2014,18-09-2014,John Murray,USA,Los Angeles,California,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",166.44,3.0,79.89
1672,US-2011-147648,26-11-2011,01-12-2011,Lindsay Shagiari,USA,San Francisco,California,Paper,Xerox 1893,81.98,2.0,40.17
1673,CA-2014-124436,20-03-2014,23-03-2014,Sue Ann Reed,USA,Fresno,California,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,14.62,2.0,5.12
1674,CA-2014-124436,20-03-2014,23-03-2014,Sue Ann Reed,USA,Fresno,California,Tables,Chromcraft Round Conference Tables,697.16,5.0,8.71
1675,CA-2014-124436,20-03-2014,23-03-2014,Sue Ann Reed,USA,Fresno,California,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",30.93,1.0,12.68
1676,CA-2014-124436,20-03-2014,23-03-2014,Sue Ann Reed,USA,Fresno,California,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",27.5,7.0,9.28
1677,CA-2014-131037,23-08-2014,24-08-2014,Tony Molinari,USA,San Francisco,California,Tables,Hon Racetrack Conference Tables,210.01,1.0,2.63
1678,CA-2013-116561,12-09-2013,18-09-2013,Eugene Barchas,USA,San Jose,California,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",332.94,3.0,6.66
1679,CA-2013-116561,12-09-2013,18-09-2013,Eugene Barchas,USA,San Jose,California,Binders,GBC Standard Therm-A-Bind Covers,39.87,2.0,12.96
1680,CA-2013-110730,24-09-2013,27-09-2013,Candace McMahon,USA,Seattle,Washington,Supplies,Acme Design Stainless Steel Bent Scissors,13.68,2.0,3.69
1681,CA-2013-156265,03-08-2013,05-08-2013,Barry Französisch,USA,Los Angeles,California,Tables,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",136.46,2.0,15.35
1682,CA-2013-156265,03-08-2013,05-08-2013,Barry Französisch,USA,Los Angeles,California,Phones,Nortel Business Series Terminal T7208 Digital phone,333.58,3.0,33.36
1683,CA-2013-156265,03-08-2013,05-08-2013,Barry Französisch,USA,Los Angeles,California,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,12.54,2.0,4.7
1684,US-2014-110989,04-11-2014,06-11-2014,Eva Jacobs,USA,Seattle,Washington,Accessories,HP Standard 104 key PS/2 Keyboard,43.5,3.0,10.88
1685,US-2011-131982,07-03-2011,11-03-2011,Nora Pelletier,USA,Des Moines,Washington,Binders,Catalog Binders with Expanding Posts,107.65,2.0,33.64
1686,US-2014-114034,04-01-2014,09-01-2014,Delfina Latchford,USA,Rancho Cucamonga,California,Paper,Xerox 1905,38.88,6.0,18.66
1687,US-2014-115595,10-10-2014,12-10-2014,Xylona Preis,USA,Los Angeles,California,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",35.2,5.0,16.54
1688,CA-2014-147452,01-10-2014,04-10-2014,Cari Sayre,USA,Seattle,Washington,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2.0,5.76
1689,CA-2014-147452,01-10-2014,04-10-2014,Cari Sayre,USA,Seattle,Washington,Paper,Xerox 1882,167.94,3.0,82.29
1690,CA-2014-147452,01-10-2014,04-10-2014,Cari Sayre,USA,Seattle,Washington,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",3.89,1.0,1.01
1691,CA-2014-144484,12-09-2014,12-09-2014,Cassandra Brandow,USA,San Francisco,California,Furnishings,"6"" Cubicle Wall Clock, Black",32.36,4.0,11.65
1692,CA-2014-144484,12-09-2014,12-09-2014,Cassandra Brandow,USA,San Francisco,California,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,406.6,5.0,113.85
1693,CA-2014-125913,17-01-2014,17-01-2014,Jack O'Briant,USA,Los Angeles,California,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",27.92,4.0,8.1
1694,CA-2014-125913,17-01-2014,17-01-2014,Jack O'Briant,USA,Los Angeles,California,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",399.67,7.0,-14.99
1695,CA-2011-133424,30-03-2011,04-04-2011,Dorris liebe,USA,Seattle,Washington,Storage,Sterilite Show Offs Storage Containers,15.84,3.0,0.0
1696,CA-2011-133424,30-03-2011,04-04-2011,Dorris liebe,USA,Seattle,Washington,Labels,Avery 490,44.4,3.0,22.2
1697,CA-2014-105991,06-05-2014,07-05-2014,Lisa Hazard,USA,Louisville,Colorado,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",21.24,9.0,7.43
1698,CA-2014-105991,06-05-2014,07-05-2014,Lisa Hazard,USA,Louisville,Colorado,Binders,"Avery Durable Slant Ring Binders, No Labels",9.55,8.0,-7.32
1699,CA-2014-105991,06-05-2014,07-05-2014,Lisa Hazard,USA,Louisville,Colorado,Bookcases,Bestar Classic Bookcase,89.99,3.0,-152.98
1700,US-2014-136784,01-05-2014,06-05-2014,Alan Dominguez,USA,San Francisco,California,Paper,Xerox 1919,163.96,4.0,80.34
1701,CA-2013-106656,24-09-2013,27-09-2013,Darrin Van Huff,USA,San Diego,California,Envelopes,Poly String Tie Envelopes,4.08,2.0,1.92
1702,CA-2013-106656,24-09-2013,27-09-2013,Darrin Van Huff,USA,San Diego,California,Labels,Avery 51,18.9,3.0,8.69
1703,CA-2014-137876,01-05-2014,06-05-2014,Don Jones,USA,San Francisco,California,Furnishings,"Seth Thomas 16"" Steel Case Clock",64.96,2.0,21.44
1704,CA-2014-137876,01-05-2014,06-05-2014,Don Jones,USA,San Francisco,California,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",30.56,4.0,14.97
1705,CA-2012-119508,04-12-2012,09-12-2012,Tracy Zic,USA,Lakewood,California,Art,Avery Hi-Liter Fluorescent Desk Style Markers,16.9,5.0,6.25
1706,CA-2012-119508,04-12-2012,09-12-2012,Tracy Zic,USA,Lakewood,California,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",25.08,6.0,9.03
1707,CA-2011-130813,07-01-2011,09-01-2011,Lycoris Saunders,USA,Los Angeles,California,Paper,Xerox 225,19.44,3.0,9.33
1708,CA-2012-169278,21-05-2012,25-05-2012,Michelle Ellison,USA,Seattle,Washington,Binders,Ibico Plastic and Wire Spiral Binding Combs,26.98,4.0,8.77
1709,CA-2014-111577,17-10-2014,22-10-2014,Anthony Jacobs,USA,Scottsdale,Arizona,Paper,Green Bar Computer Printout Paper,307.78,7.0,111.57
1710,CA-2014-108539,22-03-2014,24-03-2014,Steven Cartwright,USA,Los Angeles,California,Storage,Adjustable Depth Letter/Legal Cart,725.84,4.0,210.49
1711,CA-2014-108539,22-03-2014,24-03-2014,Steven Cartwright,USA,Los Angeles,California,Binders,"Avery Durable Plastic 1"" Binders",10.9,3.0,3.95
1712,CA-2014-108539,22-03-2014,24-03-2014,Steven Cartwright,USA,Los Angeles,California,Binders,Pressboard Data Binders by Wilson Jones,8.54,2.0,2.88
1713,CA-2011-113768,13-05-2011,19-05-2011,Aaron Hawkins,USA,Los Angeles,California,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",279.46,6.0,20.96
1714,CA-2011-113768,13-05-2011,19-05-2011,Aaron Hawkins,USA,Los Angeles,California,Paper,EcoTones Memo Sheets,8.0,2.0,3.84
1715,CA-2013-138037,30-09-2013,04-10-2013,Andy Reiter,USA,San Francisco,California,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,27.24,5.0,9.53
1716,CA-2011-150490,05-08-2011,11-08-2011,Sonia Sunley,USA,San Francisco,California,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,16.36,1.0,1.64
1717,CA-2011-150490,05-08-2011,11-08-2011,Sonia Sunley,USA,San Francisco,California,Storage,Akro Stacking Bins,15.78,2.0,0.63
1718,CA-2011-150490,05-08-2011,11-08-2011,Sonia Sunley,USA,San Francisco,California,Art,Boston KS Multi-Size Manual Pencil Sharpener,45.98,2.0,12.87
1719,CA-2011-123477,19-01-2011,22-01-2011,David Wiener,USA,Springfield,Oregon,Appliances,Fellowes Mighty 8 Compact Surge Protector,64.86,4.0,6.49
1720,CA-2014-158071,11-06-2014,16-06-2014,Bill Donatelli,USA,Seattle,Washington,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",88.78,3.0,7.77
1721,CA-2014-158071,11-06-2014,16-06-2014,Bill Donatelli,USA,Seattle,Washington,Labels,Avery 512,11.56,4.0,5.43
1722,CA-2014-158071,11-06-2014,16-06-2014,Bill Donatelli,USA,Seattle,Washington,Storage,Personal File Boxes with Fold-Down Carry Handle,15.58,1.0,3.9
1723,CA-2014-134152,28-05-2014,01-06-2014,Roy Phan,USA,Seattle,Washington,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16,6.0,9.82
1724,CA-2014-134152,28-05-2014,01-06-2014,Roy Phan,USA,Seattle,Washington,Art,Staples,31.44,3.0,7.86
1725,CA-2013-136021,15-08-2013,19-08-2013,Jill Matthias,USA,Los Angeles,California,Paper,Array Memo Cubes,15.54,3.0,7.61
1726,CA-2013-136021,15-08-2013,19-08-2013,Jill Matthias,USA,Los Angeles,California,Machines,Texas Instruments TI-34 Scientific Calculator,105.55,6.0,35.62
1727,CA-2014-164707,19-02-2014,22-02-2014,Cynthia Voltz,USA,Los Angeles,California,Phones,iHome FM Clock Radio with Lightning Dock,167.98,3.0,10.5
1728,CA-2014-164707,19-02-2014,22-02-2014,Cynthia Voltz,USA,Los Angeles,California,Accessories,Memorex Micro Travel Drive 32 GB,109.53,3.0,47.1
1729,CA-2014-164707,19-02-2014,22-02-2014,Cynthia Voltz,USA,Los Angeles,California,Labels,Avery 493,9.82,2.0,4.81
1730,CA-2014-163874,11-11-2014,13-11-2014,Nick Crebassa,USA,Seattle,Washington,Binders,GBC Imprintable Covers,26.35,3.0,9.55
1731,CA-2011-104829,18-11-2011,21-11-2011,John Grady,USA,Provo,Utah,Paper,"Adams ""While You Were Out"" Message Pads",21.98,7.0,9.89
1732,US-2013-147340,25-09-2013,25-09-2013,Edward Becker,USA,San Francisco,California,Furnishings,Nu-Dell Executive Frame,63.2,5.0,23.38
1733,CA-2013-145492,21-11-2013,28-11-2013,Matt Connell,USA,Los Angeles,California,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",39.0,12.0,11.31
